sessionId,exitEventType
SESS0003014,상품_상세조회
SESS0003015,구매완료
SESS0003016,구매완료
SESS0003017,상품_상세조회
SESS0003018,상품_상세조회
SESS0003019,카테고리_이동
SESS0003020,상품_상세조회
SESS0003021,검색
SESS0003022,상품_상세조회
SESS0003023,상품_상세조회
SESS0003024,상품_상세조회
SESS0003025,카테고리_이동
SESS0003026,상품_상세조회
SESS0003027,검색
SESS0003028,상품_상세조회
SESS0003029,구매완료
SESS0003030,카테고리_이동
SESS0003031,구매완료
SESS0003032,결제페이지_진입
SESS0003033,상품_상세조회
SESS0003034,찜하기
SESS0003035,상품_상세조회
SESS0003036,상품_상세조회
SESS0003037,찜하기
SESS0003038,상품_상세조회
SESS0003039,상품_상세조회
SESS0003040,상품_상세조회
SESS0003041,검색
SESS0003042,찜하기
SESS0003043,카테고리_이동
SESS0003044,상품_상세조회
SESS0003045,검색
SESS0003046,상품_상세조회
SESS0003047,검색
SESS0003048,상품_상세조회
SESS0003049,상품_상세조회
SESS0003050,상품_상세조회
SESS0003051,검색
SESS0003052,검색
SESS0003053,구매완료
SESS0003054,구매완료
SESS0003055,구매완료
SESS0003056,카테고리_이동
SESS0003057,결제페이지_진입
SESS0003058,구매완료
SESS0003059,구매완료
SESS0003060,상품_상세조회
SESS0003061,상품_상세조회
SESS0003062,검색
SESS0003063,상품_상세조회
SESS0003064,상품_상세조회
SESS0003065,결제페이지_진입
SESS0003066,찜하기
SESS0003067,구매완료
SESS0003068,상품_상세조회
SESS0003069,결제페이지_진입
SESS0003070,상품_상세조회
SESS0003071,결제페이지_진입
SESS0003072,검색
SESS0003073,상품_상세조회
SESS0003074,상품_상세조회
SESS0003075,구매완료
SESS0003076,상품_상세조회
SESS0003077,상품_상세조회
SESS0003078,상품_상세조회
SESS0003079,카테고리_이동
SESS0003080,구매완료
SESS0003081,구매완료
SESS0003082,구매완료
SESS0003083,구매완료
SESS0003084,구매완료
SESS0003085,검색
SESS0003086,장바구니_이탈
SESS0003087,찜하기
SESS0003088,카테고리_이동
SESS0003089,찜하기
SESS0003090,상품_상세조회
SESS0003091,카테고리_이동
SESS0003092,카테고리_이동
SESS0003093,결제페이지_진입
SESS0003094,장바구니_이탈
SESS0003095,상품_상세조회
SESS0003096,상품_상세조회
SESS0003097,검색
SESS0003098,상품_상세조회
SESS0003099,구매완료
SESS0003100,장바구니_이탈
SESS0003101,상품_상세조회
SESS0003102,찜하기
SESS0003103,찜하기
SESS0003104,상품_상세조회
SESS0003105,구매완료
SESS0003106,구매완료
SESS0003107,찜하기
SESS0003108,구매완료
SESS0003109,구매완료
SESS0003110,검색
SESS0003111,상품_상세조회
SESS0003112,결제페이지_진입
SESS0003113,카테고리_이동
SESS0003114,상품_상세조회
SESS0003115,결제페이지_진입
SESS0003116,찜하기
SESS0003117,상품_상세조회
SESS0003118,구매완료
SESS0003119,상품_상세조회
SESS0003120,상품_상세조회
SESS0003121,장바구니_이탈
SESS0003122,상품_상세조회
SESS0003123,검색
SESS0003124,검색
SESS0003125,결제페이지_진입
SESS0003126,장바구니_이탈
SESS0003127,찜하기
SESS0003128,카테고리_이동
SESS0003129,상품_상세조회
SESS0003130,구매완료
SESS0003131,상품_상세조회
SESS0003132,검색
SESS0003133,상품_상세조회
SESS0003134,상품_상세조회
SESS0003135,장바구니_이탈
SESS0003136,상품_상세조회
SESS0003137,상품_상세조회
SESS0003138,상품_상세조회
SESS0003139,상품_상세조회
SESS0003140,장바구니_이탈
SESS0003141,찜하기
SESS0003142,상품_상세조회
SESS0003143,상품_상세조회
SESS0003144,상품_상세조회
SESS0003145,검색
SESS0003146,상품_상세조회
SESS0003147,상품_상세조회
SESS0003148,찜하기
SESS0003149,상품_상세조회
SESS0003150,구매완료
SESS0003151,상품_상세조회
SESS0003152,구매완료
SESS0003153,찜하기
SESS0003154,상품_상세조회
SESS0003155,상품_상세조회
SESS0003156,구매완료
SESS0003157,구매완료
SESS0003158,상품_상세조회
SESS0003159,찜하기
SESS0003160,상품_상세조회
SESS0003161,구매완료
SESS0003162,상품_상세조회
SESS0003163,검색
SESS0003164,찜하기
SESS0003165,카테고리_이동
SESS0003166,결제페이지_진입
SESS0003167,찜하기
SESS0003168,상품_상세조회
SESS0003169,상품_상세조회
SESS0003170,검색
SESS0003171,상품_상세조회
SESS0003172,상품_상세조회
SESS0003173,찜하기
SESS0003174,상품_상세조회
SESS0003175,상품_상세조회
SESS0003176,구매완료
SESS0003177,상품_상세조회
SESS0003178,구매완료
SESS0003179,구매완료
SESS0003180,찜하기
SESS0003181,결제페이지_진입
SESS0003182,상품_상세조회
SESS0003183,상품_상세조회
SESS0003184,찜하기
SESS0003185,상품_상세조회
SESS0003186,상품_상세조회
SESS0003187,구매완료
SESS0003188,상품_상세조회
SESS0003189,결제페이지_진입
SESS0003190,카테고리_이동
SESS0003191,상품_상세조회
SESS0003192,결제페이지_진입
SESS0003193,상품_상세조회
SESS0003194,구매완료
SESS0003195,상품_상세조회
SESS0003196,상품_상세조회
SESS0003197,상품_상세조회
SESS0003198,검색
SESS0003199,상품_상세조회
SESS0003200,결제페이지_진입
SESS0003201,검색
SESS0003202,상품_상세조회
SESS0003203,검색
SESS0003204,찜하기
SESS0003205,카테고리_이동
SESS0003206,상품_상세조회
SESS0003207,상품_상세조회
SESS0003208,검색
SESS0003209,구매완료
SESS0003210,구매완료
SESS0003211,상품_상세조회
SESS0003212,상품_상세조회
SESS0003213,상품_상세조회
SESS0003214,찜하기
SESS0003215,상품_상세조회
SESS0003216,상품_상세조회
SESS0003217,상품_상세조회
SESS0003218,구매완료
SESS0003219,검색
SESS0003220,카테고리_이동
SESS0003221,카테고리_이동
SESS0003222,구매완료
SESS0003223,검색
SESS0003224,상품_상세조회
SESS0003225,상품_상세조회
SESS0003226,찜하기
SESS0003227,카테고리_이동
SESS0003228,찜하기
SESS0003229,상품_상세조회
SESS0003230,상품_상세조회
SESS0003231,상품_상세조회
SESS0003232,구매완료
SESS0003233,카테고리_이동
SESS0003234,찜하기
SESS0003235,상품_상세조회
SESS0003236,구매완료
SESS0003237,구매완료
SESS0003238,상품_상세조회
SESS0003239,카테고리_이동
SESS0003240,상품_상세조회
SESS0003241,구매완료
SESS0003242,검색
SESS0003243,카테고리_이동
SESS0003244,상품_상세조회
SESS0003245,검색
SESS0003246,구매완료
SESS0003247,상품_상세조회
SESS0003248,상품_상세조회
SESS0003249,상품_상세조회
SESS0003250,상품_상세조회
SESS0003251,카테고리_이동
SESS0003252,찜하기
SESS0003253,상품_상세조회
SESS0003254,구매완료
SESS0003255,구매완료
SESS0003256,상품_상세조회
SESS0003257,상품_상세조회
SESS0003258,구매완료
SESS0003259,상품_상세조회
SESS0003260,카테고리_이동
SESS0003261,상품_상세조회
SESS0003262,결제페이지_진입
SESS0003263,검색
SESS0003264,상품_상세조회
SESS0003265,상품_상세조회
SESS0003266,상품_상세조회
SESS0003267,상품_상세조회
SESS0003268,상품_상세조회
SESS0003269,구매완료
SESS0003270,상품_상세조회
SESS0003271,장바구니_이탈
SESS0003272,카테고리_이동
SESS0003273,찜하기
SESS0003274,찜하기
SESS0003275,찜하기
SESS0003276,찜하기
SESS0003277,카테고리_이동
SESS0003278,검색
SESS0003279,장바구니_이탈
SESS0003280,구매완료
SESS0003281,구매완료
SESS0003282,상품_상세조회
SESS0003283,상품_상세조회
SESS0003284,상품_상세조회
SESS0003285,구매완료
SESS0003286,검색
SESS0003287,상품_상세조회
SESS0003288,상품_상세조회
SESS0003289,상품_상세조회
SESS0003290,상품_상세조회
SESS0003291,검색
SESS0003292,결제페이지_진입
SESS0003293,상품_상세조회
SESS0003294,구매완료
SESS0003295,상품_상세조회
SESS0003296,검색
SESS0003297,카테고리_이동
SESS0003298,결제페이지_진입
SESS0003299,상품_상세조회
SESS0003300,구매완료
SESS0003301,상품_상세조회
SESS0003302,상품_상세조회
SESS0003303,검색
SESS0003304,결제페이지_진입
SESS0003305,결제페이지_진입
SESS0003306,찜하기
SESS0003307,상품_상세조회
SESS0003308,구매완료
SESS0003309,구매완료
SESS0003310,결제페이지_진입
SESS0003311,상품_상세조회
SESS0003312,구매완료
SESS0003313,장바구니_이탈
SESS0003314,상품_상세조회
SESS0003315,찜하기
SESS0003316,상품_상세조회
SESS0003317,상품_상세조회
SESS0003318,구매완료
SESS0003319,찜하기
SESS0003320,상품_상세조회
SESS0003321,찜하기
SESS0003322,검색
SESS0003323,구매완료
SESS0003324,검색
SESS0003325,구매완료
SESS0003326,장바구니_이탈
SESS0003327,상품_상세조회
SESS0003328,상품_상세조회
SESS0003329,상품_상세조회
SESS0003330,카테고리_이동
SESS0003331,상품_상세조회
SESS0003332,구매완료
SESS0003333,구매완료
SESS0003334,상품_상세조회
SESS0003335,찜하기
SESS0003336,상품_상세조회
SESS0003337,검색
SESS0003338,상품_상세조회
SESS0003339,카테고리_이동
SESS0003340,상품_상세조회
SESS0003341,구매완료
SESS0003342,검색
SESS0003343,구매완료
SESS0003344,상품_상세조회
SESS0003345,상품_상세조회
SESS0003346,상품_상세조회
SESS0003347,구매완료
SESS0003348,상품_상세조회
SESS0003349,상품_상세조회
SESS0003350,장바구니_이탈
SESS0003351,구매완료
SESS0003352,상품_상세조회
SESS0003353,상품_상세조회
SESS0003354,결제페이지_진입
SESS0003355,구매완료
SESS0003356,상품_상세조회
SESS0003357,상품_상세조회
SESS0003358,상품_상세조회
SESS0003359,구매완료
SESS0003360,상품_상세조회
SESS0003361,검색
SESS0003362,구매완료
SESS0003363,구매완료
SESS0003364,상품_상세조회
SESS0003365,상품_상세조회
SESS0003366,상품_상세조회
SESS0003367,장바구니_이탈
SESS0003368,검색
SESS0003369,검색
SESS0003370,결제페이지_진입
SESS0003371,장바구니_이탈
SESS0003372,찜하기
SESS0003373,검색
SESS0003374,상품_상세조회
SESS0003375,상품_상세조회
SESS0003376,상품_상세조회
SESS0003377,상품_상세조회
SESS0003378,구매완료
SESS0003379,상품_상세조회
SESS0003380,구매완료
SESS0003381,상품_상세조회
SESS0003382,상품_상세조회
SESS0003383,검색
SESS0003384,카테고리_이동
SESS0003385,상품_상세조회
SESS0003386,검색
SESS0003387,상품_상세조회
SESS0003388,상품_상세조회
SESS0003389,상품_상세조회
SESS0003390,구매완료
SESS0003391,구매완료
SESS0003392,찜하기
SESS0003393,상품_상세조회
SESS0003394,카테고리_이동
SESS0003395,구매완료
SESS0003396,구매완료
SESS0003397,구매완료
SESS0003398,구매완료
SESS0003399,결제페이지_진입
SESS0003400,상품_상세조회
SESS0003401,찜하기
SESS0003402,상품_상세조회
SESS0003403,상품_상세조회
SESS0003404,카테고리_이동
SESS0003405,구매완료
SESS0003406,상품_상세조회
SESS0003407,결제페이지_진입
SESS0003408,상품_상세조회
SESS0003409,구매완료
SESS0003410,구매완료
SESS0003411,상품_상세조회
SESS0003412,구매완료
SESS0003413,구매완료
SESS0003414,찜하기
SESS0003415,결제페이지_진입
SESS0003416,상품_상세조회
SESS0003417,카테고리_이동
SESS0003418,찜하기
SESS0003419,상품_상세조회
SESS0003420,상품_상세조회
SESS0003421,구매완료
SESS0003422,상품_상세조회
SESS0003423,상품_상세조회
SESS0003424,상품_상세조회
SESS0003425,상품_상세조회
SESS0003426,찜하기
SESS0003427,결제페이지_진입
SESS0003428,검색
SESS0003429,상품_상세조회
SESS0003430,구매완료
SESS0003431,검색
SESS0003432,상품_상세조회
SESS0003433,상품_상세조회
SESS0003434,구매완료
SESS0003435,결제페이지_진입
SESS0003436,찜하기
SESS0003437,카테고리_이동
SESS0003438,찜하기
SESS0003439,결제페이지_진입
SESS0003440,구매완료
SESS0003441,상품_상세조회
SESS0003442,장바구니_이탈
SESS0003443,상품_상세조회
SESS0003444,상품_상세조회
SESS0003445,카테고리_이동
SESS0003446,상품_상세조회
SESS0003447,결제페이지_진입
SESS0003448,상품_상세조회
SESS0003449,카테고리_이동
SESS0003450,카테고리_이동
SESS0003451,찜하기
SESS0003452,상품_상세조회
SESS0003453,상품_상세조회
SESS0003454,상품_상세조회
SESS0003455,상품_상세조회
SESS0003456,찜하기
SESS0003457,상품_상세조회
SESS0003458,구매완료
SESS0003459,구매완료
SESS0003460,상품_상세조회
SESS0003461,구매완료
SESS0003462,찜하기
SESS0003463,상품_상세조회
SESS0003464,결제페이지_진입
SESS0003465,상품_상세조회
SESS0003466,구매완료
SESS0003467,상품_상세조회
SESS0003468,장바구니_이탈
SESS0003469,상품_상세조회
SESS0003470,구매완료
SESS0003471,구매완료
SESS0003472,상품_상세조회
SESS0003473,상품_상세조회
SESS0003474,결제페이지_진입
SESS0003475,상품_상세조회
SESS0003476,상품_상세조회
SESS0003477,상품_상세조회
SESS0003478,구매완료
SESS0003479,검색
SESS0003480,상품_상세조회
SESS0003481,상품_상세조회
SESS0003482,구매완료
SESS0003483,상품_상세조회
SESS0003484,장바구니_이탈
SESS0003485,상품_상세조회
SESS0003486,구매완료
SESS0003487,찜하기
SESS0003488,상품_상세조회
SESS0003489,상품_상세조회
SESS0003490,카테고리_이동
SESS0003491,상품_상세조회
SESS0003492,상품_상세조회
SESS0003493,상품_상세조회
SESS0003494,결제페이지_진입
SESS0003495,찜하기
SESS0003496,상품_상세조회
SESS0003497,상품_상세조회
SESS0003498,카테고리_이동
SESS0003499,결제페이지_진입
SESS0003500,결제페이지_진입
SESS0003501,결제페이지_진입
SESS0003502,상품_상세조회
SESS0003503,검색
SESS0003504,상품_상세조회
SESS0003505,상품_상세조회
SESS0003506,상품_상세조회
SESS0003507,검색
SESS0003508,상품_상세조회
SESS0003509,검색
SESS0003510,상품_상세조회
SESS0003511,상품_상세조회
SESS0003512,찜하기
SESS0003513,상품_상세조회
SESS0003514,상품_상세조회
SESS0003515,상품_상세조회
SESS0003516,검색
SESS0003517,상품_상세조회
SESS0003518,상품_상세조회
SESS0003519,상품_상세조회
SESS0003520,구매완료
SESS0003521,구매완료
SESS0003522,결제페이지_진입
SESS0003523,상품_상세조회
SESS0003524,구매완료
SESS0003525,결제페이지_진입
SESS0003526,상품_상세조회
SESS0003527,상품_상세조회
SESS0003528,상품_상세조회
SESS0003529,상품_상세조회
SESS0003530,결제페이지_진입
SESS0003531,상품_상세조회
SESS0003532,검색
SESS0003533,구매완료
SESS0003534,상품_상세조회
SESS0003535,상품_상세조회
SESS0003536,상품_상세조회
SESS0003537,구매완료
SESS0003538,구매완료
SESS0003539,구매완료
SESS0003540,구매완료
SESS0003541,상품_상세조회
SESS0003542,구매완료
SESS0003543,상품_상세조회
SESS0003544,상품_상세조회
SESS0003545,상품_상세조회
SESS0003546,상품_상세조회
SESS0003547,검색
SESS0003548,상품_상세조회
SESS0003549,상품_상세조회
SESS0003550,카테고리_이동
SESS0003551,상품_상세조회
SESS0003552,상품_상세조회
SESS0003553,결제페이지_진입
SESS0003554,상품_상세조회
SESS0003555,찜하기
SESS0003556,검색
SESS0003557,찜하기
SESS0003558,상품_상세조회
SESS0003559,구매완료
SESS0003560,상품_상세조회
SESS0003561,카테고리_이동
SESS0003562,상품_상세조회
SESS0003563,구매완료
SESS0003564,구매완료
SESS0003565,찜하기
SESS0003566,상품_상세조회
SESS0003567,결제페이지_진입
SESS0003568,상품_상세조회
SESS0003569,상품_상세조회
SESS0003570,구매완료
SESS0003571,결제페이지_진입
SESS0003572,장바구니_이탈
SESS0003573,카테고리_이동
SESS0003574,상품_상세조회
SESS0003575,상품_상세조회
SESS0003576,구매완료
SESS0003577,상품_상세조회
SESS0003578,검색
SESS0003579,장바구니_이탈
SESS0003580,상품_상세조회
SESS0003581,상품_상세조회
SESS0003582,상품_상세조회
SESS0003583,구매완료
SESS0003584,상품_상세조회
SESS0003585,상품_상세조회
SESS0003586,상품_상세조회
SESS0003587,구매완료
SESS0003588,구매완료
SESS0003589,검색
SESS0003590,구매완료
SESS0003591,상품_상세조회
SESS0003592,상품_상세조회
SESS0003593,구매완료
SESS0003594,결제페이지_진입
SESS0003595,상품_상세조회
SESS0003596,구매완료
SESS0003597,상품_상세조회
SESS0003598,장바구니_이탈
SESS0003599,장바구니_이탈
SESS0003600,장바구니_이탈
SESS0003601,상품_상세조회
SESS0003602,상품_상세조회
SESS0003603,구매완료
SESS0003604,장바구니_이탈
SESS0003605,상품_상세조회
SESS0003606,구매완료
SESS0003607,구매완료
SESS0003608,구매완료
SESS0003609,찜하기
SESS0003610,상품_상세조회
SESS0003611,결제페이지_진입
SESS0003612,상품_상세조회
SESS0003613,상품_상세조회
SESS0003614,검색
SESS0003615,카테고리_이동
SESS0003616,구매완료
SESS0003617,상품_상세조회
SESS0003618,상품_상세조회
SESS0003619,장바구니_이탈
SESS0003620,구매완료
SESS0003621,카테고리_이동
SESS0003622,상품_상세조회
SESS0003623,구매완료
SESS0003624,찜하기
SESS0003625,상품_상세조회
SESS0003626,상품_상세조회
SESS0003627,상품_상세조회
SESS0003628,상품_상세조회
SESS0003629,상품_상세조회
SESS0003630,상품_상세조회
SESS0003631,검색
SESS0003632,결제페이지_진입
SESS0003633,구매완료
SESS0003634,결제페이지_진입
SESS0003635,구매완료
SESS0003636,상품_상세조회
SESS0003637,상품_상세조회
SESS0003638,상품_상세조회
SESS0003639,상품_상세조회
SESS0003640,구매완료
SESS0003641,결제페이지_진입
SESS0003642,검색
SESS0003643,상품_상세조회
SESS0003644,찜하기
SESS0003645,상품_상세조회
SESS0003646,찜하기
SESS0003647,상품_상세조회
SESS0003648,상품_상세조회
SESS0003649,상품_상세조회
SESS0003650,결제페이지_진입
SESS0003651,상품_상세조회
SESS0003652,구매완료
SESS0003653,카테고리_이동
SESS0003654,상품_상세조회
SESS0003655,상품_상세조회
SESS0003656,장바구니_이탈
SESS0003657,상품_상세조회
SESS0003658,구매완료
SESS0003659,상품_상세조회
SESS0003660,검색
SESS0003661,구매완료
SESS0003662,상품_상세조회
SESS0003663,카테고리_이동
SESS0003664,구매완료
SESS0003665,구매완료
SESS0003666,찜하기
SESS0003667,상품_상세조회
SESS0003668,구매완료
SESS0003669,상품_상세조회
SESS0003670,구매완료
SESS0003671,상품_상세조회
SESS0003672,결제페이지_진입
SESS0003673,구매완료
SESS0003674,카테고리_이동
SESS0003675,검색
SESS0003676,상품_상세조회
SESS0003677,상품_상세조회
SESS0003678,구매완료
SESS0003679,결제페이지_진입
SESS0003680,찜하기
SESS0003681,검색
SESS0003682,장바구니_이탈
SESS0003683,결제페이지_진입
SESS0003684,상품_상세조회
SESS0003685,결제페이지_진입
SESS0003686,상품_상세조회
SESS0003687,찜하기
SESS0003688,구매완료
SESS0003689,결제페이지_진입
SESS0003690,찜하기
SESS0003691,상품_상세조회
SESS0003692,결제페이지_진입
SESS0003693,상품_상세조회
SESS0003694,상품_상세조회
SESS0003695,상품_상세조회
SESS0003696,상품_상세조회
SESS0003697,결제페이지_진입
SESS0003698,상품_상세조회
SESS0003699,카테고리_이동
SESS0003700,상품_상세조회
SESS0003701,상품_상세조회
SESS0003702,구매완료
SESS0003703,구매완료
SESS0003704,상품_상세조회
SESS0003705,상품_상세조회
SESS0003706,구매완료
SESS0003707,상품_상세조회
SESS0003708,상품_상세조회
SESS0003709,카테고리_이동
SESS0003710,결제페이지_진입
SESS0003711,상품_상세조회
SESS0003712,상품_상세조회
SESS0003713,상품_상세조회
SESS0003714,상품_상세조회
SESS0003715,상품_상세조회
SESS0003716,상품_상세조회
SESS0003717,카테고리_이동
SESS0003718,상품_상세조회
SESS0003719,상품_상세조회
SESS0003720,상품_상세조회
SESS0003721,결제페이지_진입
SESS0003722,상품_상세조회
SESS0003723,상품_상세조회
SESS0003724,찜하기
SESS0003725,카테고리_이동
SESS0003726,상품_상세조회
SESS0003727,상품_상세조회
SESS0003728,결제페이지_진입
SESS0003729,상품_상세조회
SESS0003730,상품_상세조회
SESS0003731,구매완료
SESS0003732,구매완료
SESS0003733,결제페이지_진입
SESS0003734,상품_상세조회
SESS0003735,찜하기
SESS0003736,카테고리_이동
SESS0003737,상품_상세조회
SESS0003738,찜하기
SESS0003739,구매완료
SESS0003740,결제페이지_진입
SESS0003741,상품_상세조회
SESS0003742,구매완료
SESS0003743,상품_상세조회
SESS0003744,상품_상세조회
SESS0003745,상품_상세조회
SESS0003746,카테고리_이동
SESS0003747,구매완료
SESS0003748,장바구니_이탈
SESS0003749,상품_상세조회
SESS0003750,카테고리_이동
SESS0003751,상품_상세조회
SESS0003752,결제페이지_진입
SESS0003753,상품_상세조회
SESS0003754,구매완료
SESS0003755,구매완료
SESS0003756,상품_상세조회
SESS0003757,검색
SESS0003758,찜하기
SESS0003759,상품_상세조회
SESS0003760,찜하기
SESS0003761,상품_상세조회
SESS0003762,상품_상세조회
SESS0003763,구매완료
SESS0003764,찜하기
SESS0003765,상품_상세조회
SESS0003766,상품_상세조회
SESS0003767,카테고리_이동
SESS0003768,장바구니_이탈
SESS0003769,상품_상세조회
SESS0003770,상품_상세조회
SESS0003771,상품_상세조회
SESS0003772,결제페이지_진입
SESS0003773,구매완료
SESS0003774,상품_상세조회
SESS0003775,구매완료
SESS0003776,상품_상세조회
SESS0003777,상품_상세조회
SESS0003778,상품_상세조회
SESS0003779,구매완료
SESS0003780,상품_상세조회
SESS0003781,상품_상세조회
SESS0003782,상품_상세조회
SESS0003783,상품_상세조회
SESS0003784,찜하기
SESS0003785,상품_상세조회
SESS0003786,상품_상세조회
SESS0003787,상품_상세조회
SESS0003788,구매완료
SESS0003789,카테고리_이동
SESS0003790,상품_상세조회
SESS0003791,상품_상세조회
SESS0003792,상품_상세조회
SESS0003793,결제페이지_진입
SESS0003794,상품_상세조회
SESS0003795,상품_상세조회
SESS0003796,카테고리_이동
SESS0003797,구매완료
SESS0003798,구매완료
SESS0003799,구매완료
SESS0003800,찜하기
SESS0003801,카테고리_이동
SESS0003802,상품_상세조회
SESS0003803,상품_상세조회
SESS0003804,찜하기
SESS0003805,상품_상세조회
SESS0003806,상품_상세조회
SESS0003807,찜하기
SESS0003808,상품_상세조회
SESS0003809,카테고리_이동
SESS0003810,상품_상세조회
SESS0003811,상품_상세조회
SESS0003812,검색
SESS0003813,상품_상세조회
SESS0003814,상품_상세조회
SESS0003815,검색
SESS0003816,찜하기
SESS0003817,카테고리_이동
SESS0003818,구매완료
SESS0003819,상품_상세조회
SESS0003820,상품_상세조회
SESS0003821,상품_상세조회
SESS0003822,구매완료
SESS0003823,카테고리_이동
SESS0003824,상품_상세조회
SESS0003825,상품_상세조회
SESS0003826,결제페이지_진입
SESS0003827,구매완료
SESS0003828,찜하기
SESS0003829,장바구니_이탈
SESS0003830,검색
SESS0003831,상품_상세조회
SESS0003832,카테고리_이동
SESS0003833,구매완료
SESS0003834,결제페이지_진입
SESS0003835,카테고리_이동
SESS0003836,상품_상세조회
SESS0003837,카테고리_이동
SESS0003838,구매완료
SESS0003839,상품_상세조회
SESS0003840,카테고리_이동
SESS0003841,상품_상세조회
SESS0003842,구매완료
SESS0003843,찜하기
SESS0003844,상품_상세조회
SESS0003845,찜하기
SESS0003846,구매완료
SESS0003847,상품_상세조회
SESS0003848,상품_상세조회
SESS0003849,결제페이지_진입
SESS0003850,상품_상세조회
SESS0003851,상품_상세조회
SESS0003852,상품_상세조회
SESS0003853,상품_상세조회
SESS0003854,상품_상세조회
SESS0003855,상품_상세조회
SESS0003856,상품_상세조회
SESS0003857,상품_상세조회
SESS0003858,결제페이지_진입
SESS0003859,구매완료
SESS0003860,찜하기
SESS0003861,카테고리_이동
SESS0003862,카테고리_이동
SESS0003863,상품_상세조회
SESS0003864,상품_상세조회
SESS0003865,구매완료
SESS0003866,구매완료
SESS0003867,상품_상세조회
SESS0003868,결제페이지_진입
SESS0003869,카테고리_이동
SESS0003870,카테고리_이동
SESS0003871,상품_상세조회
SESS0003872,구매완료
SESS0003873,상품_상세조회
SESS0003874,상품_상세조회
SESS0003875,상품_상세조회
SESS0003876,찜하기
SESS0003877,결제페이지_진입
SESS0003878,구매완료
SESS0003879,상품_상세조회
SESS0003880,결제페이지_진입
SESS0003881,구매완료
SESS0003882,상품_상세조회
SESS0003883,검색
SESS0003884,카테고리_이동
SESS0003885,상품_상세조회
SESS0003886,결제페이지_진입
SESS0003887,상품_상세조회
SESS0003888,상품_상세조회
SESS0003889,상품_상세조회
SESS0003890,결제페이지_진입
SESS0003891,찜하기
SESS0003892,결제페이지_진입
SESS0003893,검색
SESS0003894,구매완료
SESS0003895,카테고리_이동
SESS0003896,구매완료
SESS0003897,구매완료
SESS0003898,결제페이지_진입
SESS0003899,결제페이지_진입
SESS0003900,구매완료
SESS0003901,결제페이지_진입
SESS0003902,찜하기
SESS0003903,결제페이지_진입
SESS0003904,상품_상세조회
SESS0003905,찜하기
SESS0003906,구매완료
SESS0003907,카테고리_이동
SESS0003908,상품_상세조회
SESS0003909,찜하기
SESS0003910,구매완료
SESS0003911,카테고리_이동
SESS0003912,검색
SESS0003913,카테고리_이동
SESS0003914,상품_상세조회
SESS0003915,구매완료
SESS0003916,상품_상세조회
SESS0003917,카테고리_이동
SESS0003918,구매완료
SESS0003919,결제페이지_진입
SESS0003920,상품_상세조회
SESS0003921,찜하기
SESS0003922,구매완료
SESS0003923,상품_상세조회
SESS0003924,상품_상세조회
SESS0003925,상품_상세조회
SESS0003926,상품_상세조회
SESS0003927,장바구니_이탈
SESS0003928,구매완료
SESS0003929,상품_상세조회
SESS0003930,상품_상세조회
SESS0003931,상품_상세조회
SESS0003932,구매완료
SESS0003933,상품_상세조회
SESS0003934,상품_상세조회
SESS0003935,구매완료
SESS0003936,카테고리_이동
SESS0003937,장바구니_이탈
SESS0003938,카테고리_이동
SESS0003939,결제페이지_진입
SESS0003940,구매완료
SESS0003941,카테고리_이동
SESS0003942,상품_상세조회
SESS0003943,구매완료
SESS0003944,찜하기
SESS0003945,상품_상세조회
SESS0003946,결제페이지_진입
SESS0003947,찜하기
SESS0003948,결제페이지_진입
SESS0003949,상품_상세조회
SESS0003950,상품_상세조회
SESS0003951,상품_상세조회
SESS0003952,상품_상세조회
SESS0003953,결제페이지_진입
SESS0003954,상품_상세조회
SESS0003955,장바구니_이탈
SESS0003956,결제페이지_진입
SESS0003957,상품_상세조회
SESS0003958,상품_상세조회
SESS0003959,결제페이지_진입
SESS0003960,상품_상세조회
SESS0003961,장바구니_이탈
SESS0003962,결제페이지_진입
SESS0003963,상품_상세조회
SESS0003964,상품_상세조회
SESS0003965,결제페이지_진입
SESS0003966,상품_상세조회
SESS0003967,구매완료
SESS0003968,상품_상세조회
SESS0003969,상품_상세조회
SESS0003970,구매완료
SESS0003971,구매완료
SESS0003972,상품_상세조회
SESS0003973,상품_상세조회
SESS0003974,구매완료
SESS0003975,상품_상세조회
SESS0003976,카테고리_이동
SESS0003977,구매완료
SESS0003978,카테고리_이동
SESS0003979,상품_상세조회
SESS0003980,구매완료
SESS0003981,장바구니_이탈
SESS0003982,장바구니_이탈
SESS0003983,상품_상세조회
SESS0003984,상품_상세조회
SESS0003985,검색
SESS0003986,상품_상세조회
SESS0003987,검색
SESS0003988,상품_상세조회
SESS0003989,구매완료
SESS0003990,결제페이지_진입
SESS0003991,카테고리_이동
SESS0003992,구매완료
SESS0003993,검색
SESS0003994,구매완료
SESS0003995,상품_상세조회
SESS0003996,상품_상세조회
SESS0003997,결제페이지_진입
SESS0003998,상품_상세조회
SESS0003999,찜하기
SESS0004000,찜하기
SESS0004001,검색
SESS0004002,상품_상세조회
SESS0004003,장바구니_이탈
SESS0004004,카테고리_이동
SESS0004005,상품_상세조회
SESS0004006,상품_상세조회
SESS0004007,찜하기
SESS0004008,검색
SESS0004009,카테고리_이동
SESS0004010,검색
SESS0004011,상품_상세조회
SESS0004012,검색
SESS0004013,찜하기
SESS0004014,구매완료
SESS0004015,카테고리_이동
SESS0004016,결제페이지_진입
SESS0004017,카테고리_이동
