customerId,totalAmount12m,salesGrowthPct,revenue_2025_07,revenue_2025_08,revenue_2025_09,revenue_2025_10,revenue_2025_11,revenue_2025_12,revenue_2026_01,revenue_2026_02,revenue_2026_03,revenue_2026_04,revenue_2026_05,revenue_2026_06
CUST00862,38000,-100.0,7000,7000,5000,4000,5000,6000,4000,0,0,0,0,0
CUST00863,332000,-100.0,40000,51000,37000,43000,48000,37000,35000,41000,0,0,0,0
CUST00864,1330000,-28.0,111000,101000,81000,120000,103000,114000,141000,149000,117000,123000,170000,0
CUST00865,3616000,32.9,182000,177000,263000,250000,259000,345000,230000,359000,330000,323000,389000,509000
CUST00866,7000,0.0,7000,0,0,0,0,0,0,0,0,0,0,0
CUST00867,25000,-100.0,4000,4000,2000,3000,3000,3000,2000,2000,2000,0,0,0
CUST00868,139000,-73.2,17000,13000,16000,17000,12000,12000,18000,12000,11000,11000,0,0
CUST00869,1589000,5.9,84000,108000,107000,117000,109000,150000,153000,118000,173000,135000,181000,154000
CUST00870,1899000,-28.1,120000,150000,143000,173000,130000,167000,174000,179000,238000,206000,219000,0
CUST00871,72000,-100.0,12000,12000,10000,9000,8000,7000,8000,6000,0,0,0,0
CUST00872,3515000,44.1,177000,190000,152000,172000,269000,202000,285000,339000,340000,419000,371000,599000
CUST00873,87000,-65.4,8000,11000,9000,7000,8000,9000,9000,9000,8000,9000,0,0
CUST00874,110000,-100.0,13000,12000,12000,11000,11000,11000,11000,16000,13000,0,0,0
CUST00875,140000,-100.0,18000,24000,20000,16000,16000,18000,17000,11000,0,0,0,0
CUST00876,23000,0.0,4000,4000,4000,4000,4000,3000,0,0,0,0,0,0
CUST00877,298000,-37.1,23000,29000,26000,31000,24000,20000,30000,26000,33000,31000,25000,0
CUST00878,2045000,0.2,102000,154000,119000,175000,164000,186000,144000,202000,226000,220000,188000,165000
CUST00879,17000,-66.6,1000,2000,1000,2000,2000,1000,2000,2000,2000,2000,0,0
CUST00880,597000,-28.4,63000,50000,60000,43000,42000,49000,49000,50000,70000,57000,64000,0
CUST00881,682000,-72.9,45000,78000,69000,60000,70000,97000,69000,67000,71000,56000,0,0
CUST00882,2451000,1.5,139000,175000,187000,240000,186000,182000,189000,236000,241000,193000,279000,204000
CUST00883,67000,-100.0,8000,9000,9000,7000,9000,9000,9000,7000,0,0,0,0
CUST00884,1466000,-25.6,102000,130000,130000,134000,120000,109000,130000,153000,142000,198000,118000,0
CUST00885,448000,-10.9,31000,37000,35000,37000,44000,39000,42000,43000,34000,33000,34000,39000
CUST00886,749000,8.0,51000,67000,63000,56000,57000,66000,64000,50000,73000,62000,77000,63000
CUST00887,448000,-22.2,41000,42000,40000,38000,49000,30000,46000,35000,36000,46000,45000,0
CUST00888,11725000,58.6,628000,619000,682000,882000,1046000,736000,903000,737000,1118000,1043000,1523000,1808000
CUST00889,200000,-50.0,19000,18000,16000,13000,17000,21000,22000,21000,21000,16000,16000,0
CUST00890,247000,-4.8,23000,18000,24000,21000,21000,19000,18000,18000,26000,19000,21000,19000
CUST00891,662000,-49.3,44000,57000,63000,42000,60000,60000,61000,81000,81000,60000,53000,0
CUST00892,37000,-100.0,5000,4000,4000,4000,4000,5000,4000,3000,4000,0,0,0
CUST00893,576000,-65.4,62000,62000,49000,59000,39000,64000,58000,69000,52000,62000,0,0
CUST00894,6915000,-6.9,365000,475000,420000,546000,338000,514000,757000,636000,812000,647000,695000,710000
CUST00895,214000,-100.0,33000,24000,28000,26000,24000,22000,22000,17000,18000,0,0,0
CUST00896,21000,0.0,4000,4000,3000,3000,4000,3000,0,0,0,0,0,0
CUST00897,2497000,-18.3,208000,226000,186000,212000,215000,202000,183000,206000,298000,327000,234000,0
CUST00898,1150000,-25.6,93000,111000,98000,120000,103000,88000,104000,97000,107000,125000,104000,0
CUST00899,330000,-44.9,26000,39000,29000,29000,29000,26000,36000,33000,29000,29000,25000,0
CUST00900,98000,-32.1,7000,8000,9000,6000,9000,12000,9000,10000,9000,11000,8000,0
CUST00901,482000,-39.0,39000,39000,34000,45000,50000,40000,46000,45000,55000,43000,46000,0
CUST00902,378000,-62.8,34000,32000,40000,45000,36000,25000,45000,36000,40000,45000,0,0
CUST00903,1150000,29.4,94000,73000,71000,85000,99000,88000,89000,96000,94000,109000,107000,145000
CUST00904,454000,-73.2,59000,39000,45000,42000,45000,35000,61000,48000,40000,40000,0,0
CUST00905,29000,-42.9,4000,3000,2000,3000,3000,3000,2000,3000,2000,2000,2000,0
CUST00906,464000,-71.1,52000,49000,55000,45000,55000,43000,45000,49000,34000,37000,0,0
CUST00907,267000,40.4,20000,17000,23000,18000,22000,30000,17000,18000,22000,27000,24000,29000
CUST00908,4767000,27.9,283000,275000,260000,305000,349000,401000,435000,451000,384000,539000,511000,574000
CUST00909,766000,-18.7,56000,76000,70000,77000,78000,50000,73000,66000,59000,77000,84000,0
CUST00910,929000,-1.7,94000,80000,86000,77000,54000,64000,77000,78000,84000,88000,79000,68000
CUST00911,12000,0.0,2000,2000,2000,2000,2000,2000,0,0,0,0,0,0
CUST00912,28000,-100.0,3000,3000,3000,3000,3000,3000,4000,3000,3000,0,0,0
CUST00913,55000,-100.0,9000,6000,8000,9000,6000,9000,8000,0,0,0,0,0
CUST00914,115000,-100.0,15000,19000,14000,14000,15000,17000,21000,0,0,0,0,0
CUST00915,57000,-100.0,8000,7000,9000,6000,6000,6000,6000,4000,5000,0,0,0
CUST00916,6000,0.0,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0
CUST00917,3258000,41.5,129000,199000,214000,237000,257000,251000,297000,233000,286000,303000,434000,418000
CUST00918,3755000,24.4,217000,217000,282000,353000,253000,310000,280000,339000,327000,345000,407000,425000
CUST00919,131000,-59.4,13000,15000,16000,17000,12000,13000,11000,11000,10000,13000,0,0
CUST00920,1038000,-25.2,97000,90000,85000,89000,81000,96000,92000,87000,107000,112000,102000,0
CUST00921,2538000,12.8,143000,188000,216000,151000,221000,176000,272000,204000,202000,266000,181000,318000
CUST00922,13000,0.0,2000,2000,3000,2000,2000,2000,0,0,0,0,0,0
CUST00923,94000,-20.8,8000,9000,8000,8000,9000,9000,9000,8000,7000,6000,7000,6000
CUST00924,181000,-24.4,21000,20000,20000,16000,16000,16000,15000,10000,16000,15000,16000,0
CUST00925,386000,-29.9,44000,35000,29000,39000,37000,37000,34000,24000,39000,34000,34000,0
CUST00926,652000,-34.6,47000,59000,56000,68000,65000,51000,53000,66000,66000,56000,65000,0
CUST00927,690000,-2.6,44000,51000,48000,56000,56000,58000,68000,66000,57000,54000,66000,66000
CUST00928,145000,-100.0,22000,20000,18000,20000,18000,22000,25000,0,0,0,0,0
CUST00929,1177000,-62.0,112000,100000,88000,92000,142000,127000,130000,121000,123000,142000,0,0
CUST00930,65000,-100.0,15000,8000,12000,9000,8000,7000,6000,0,0,0,0,0
CUST00931,1142000,34.5,72000,73000,100000,90000,85000,56000,99000,101000,84000,113000,119000,150000
CUST00932,171000,-32.6,16000,14000,17000,16000,13000,18000,16000,16000,14000,17000,14000,0
CUST00933,894000,-34.1,78000,98000,77000,80000,101000,95000,83000,67000,70000,65000,80000,0
CUST00934,10000,0.0,2000,1000,2000,2000,2000,1000,0,0,0,0,0,0
CUST00935,45000,-100.0,7000,6000,5000,7000,7000,6000,7000,0,0,0,0,0
CUST00936,94000,-46.2,10000,9000,6000,9000,11000,9000,8000,9000,9000,7000,7000,0
CUST00937,5000,0.0,1000,1000,1000,1000,1000,0,0,0,0,0,0,0
CUST00938,5462000,-1.5,448000,394000,433000,363000,509000,538000,483000,452000,464000,433000,448000,497000
CUST00939,16000,-100.0,3000,2000,2000,3000,2000,2000,2000,0,0,0,0,0
CUST00940,3072000,37.1,183000,146000,197000,230000,226000,222000,255000,311000,222000,245000,406000,429000
CUST00941,124000,-29.7,8000,12000,10000,13000,10000,8000,10000,13000,14000,13000,13000,0
CUST00942,41000,-100.0,4000,6000,4000,5000,3000,5000,5000,4000,5000,0,0,0
CUST00943,228000,-30.3,23000,20000,18000,20000,18000,17000,20000,20000,26000,25000,21000,0
CUST00944,353000,-57.6,36000,40000,43000,35000,39000,29000,35000,29000,28000,39000,0,0
CUST00945,300000,-32.9,24000,26000,34000,25000,23000,41000,23000,29000,24000,26000,25000,0
CUST00946,68000,-17.6,5000,5000,6000,6000,9000,6000,5000,6000,6000,8000,6000,0
CUST00947,37000,0.0,8000,9000,8000,5000,7000,0,0,0,0,0,0,0
CUST00948,95000,-100.0,18000,17000,12000,13000,12000,13000,10000,0,0,0,0,0
CUST00949,63000,0.0,16000,13000,12000,22000,0,0,0,0,0,0,0,0
CUST00950,234000,-21.9,23000,21000,23000,17000,22000,14000,22000,19000,23000,21000,29000,0
CUST00951,679000,-37.1,48000,53000,74000,64000,72000,78000,54000,57000,67000,59000,53000,0
CUST00952,999000,-15.1,79000,90000,74000,82000,91000,93000,69000,96000,100000,106000,119000,0
CUST00953,257000,-46.8,25000,23000,18000,25000,22000,26000,29000,22000,26000,21000,20000,0
CUST00954,94000,4.2,7000,7000,7000,10000,7000,7000,8000,7000,9000,8000,9000,8000
CUST00955,312000,-100.0,44000,49000,55000,33000,34000,34000,33000,30000,0,0,0,0
CUST00956,61000,-100.0,10000,9000,11000,8000,8000,7000,8000,0,0,0,0,0
CUST00957,25000,-100.0,4000,4000,3000,3000,4000,3000,4000,0,0,0,0,0
CUST00958,1487000,-69.7,121000,129000,125000,140000,160000,133000,184000,177000,160000,158000,0,0
CUST00959,308000,-100.0,51000,43000,39000,32000,38000,38000,23000,22000,22000,0,0,0
CUST00960,904000,-60.2,56000,82000,98000,82000,75000,86000,92000,122000,90000,121000,0,0
CUST00961,575000,-27.2,38000,40000,40000,51000,54000,53000,54000,53000,66000,50000,76000,0
CUST00962,3534000,3.1,182000,276000,279000,221000,259000,262000,369000,275000,368000,341000,366000,336000
CUST00963,4797000,21.1,276000,291000,316000,280000,317000,388000,341000,417000,567000,566000,568000,470000
CUST00964,3913000,2.3,268000,349000,321000,288000,285000,334000,341000,309000,372000,373000,326000,347000
CUST00965,19000,-100.0,3000,2000,3000,3000,2000,2000,2000,2000,0,0,0,0
CUST00966,78000,-43.5,9000,8000,8000,6000,6000,5000,6000,8000,9000,6000,7000,0
CUST00967,303000,-100.0,34000,52000,36000,33000,30000,34000,30000,27000,27000,0,0,0
CUST00968,67000,17.6,6000,4000,5000,5000,5000,5000,5000,6000,6000,7000,7000,6000
CUST00969,101000,-11.5,9000,7000,7000,9000,10000,10000,9000,9000,8000,12000,11000,0
CUST00970,1653000,-27.2,142000,199000,105000,182000,171000,118000,151000,144000,131000,158000,152000,0
CUST00971,797000,-67.8,54000,82000,64000,84000,91000,73000,94000,78000,92000,85000,0,0
CUST00972,15639000,55.7,1105000,817000,957000,1378000,1029000,856000,1132000,1134000,1448000,2180000,1780000,1823000
CUST00973,5706000,4.1,354000,325000,498000,398000,417000,406000,526000,683000,412000,652000,530000,505000
CUST00974,21000,-100.0,4000,3000,3000,3000,2000,2000,2000,2000,0,0,0,0
CUST00975,321000,-45.6,31000,22000,36000,36000,23000,34000,31000,36000,23000,26000,23000,0
CUST00976,407000,-8.1,48000,37000,34000,29000,26000,43000,28000,39000,32000,40000,51000,0
CUST00977,1860000,36.3,109000,153000,145000,116000,123000,179000,138000,126000,174000,157000,226000,214000
CUST00978,252000,-9.2,22000,23000,18000,19000,22000,24000,21000,25000,19000,29000,30000,0
CUST00979,352000,24.4,31000,19000,18000,35000,27000,29000,24000,30000,32000,39000,36000,32000
CUST00980,1258000,-14.3,96000,123000,93000,113000,89000,96000,106000,99000,144000,108000,97000,94000
CUST00981,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
CUST00982,83000,-100.0,14000,14000,13000,11000,12000,9000,10000,0,0,0,0,0
CUST00983,21000,-66.6,2000,2000,2000,2000,3000,2000,2000,2000,2000,2000,0,0
CUST00984,544000,-66.2,58000,53000,55000,53000,63000,48000,69000,49000,42000,54000,0,0
CUST00985,314000,-48.3,33000,24000,31000,24000,31000,36000,34000,33000,22000,46000,0,0
CUST00986,141000,-100.0,24000,20000,18000,16000,24000,17000,22000,0,0,0,0,0
CUST00987,628000,-31.9,49000,62000,53000,59000,73000,63000,50000,54000,56000,60000,49000,0
CUST00988,2012000,14.5,113000,181000,142000,106000,139000,147000,219000,209000,124000,185000,201000,246000
CUST00989,1066000,-76.9,99000,119000,94000,108000,95000,109000,112000,129000,118000,83000,0,0
CUST00990,80000,-100.0,12000,8000,10000,9000,11000,9000,9000,6000,6000,0,0,0
CUST00991,1409000,2.4,116000,110000,101000,115000,115000,95000,111000,103000,160000,111000,150000,122000
CUST00992,58000,-100.0,8000,9000,8000,6000,5000,6000,6000,5000,5000,0,0,0
CUST00993,95000,-65.4,9000,11000,8000,13000,10000,9000,10000,9000,7000,9000,0,0
CUST00994,1463000,19.8,90000,75000,109000,106000,94000,136000,139000,120000,129000,166000,138000,161000
CUST00995,127000,0.0,23000,21000,26000,24000,16000,17000,0,0,0,0,0,0
CUST00996,1198000,-68.8,92000,125000,154000,115000,133000,146000,119000,105000,106000,103000,0,0
CUST00997,1739000,32.3,147000,101000,149000,126000,123000,143000,126000,149000,134000,229000,170000,142000
CUST00998,2757000,13.5,209000,150000,165000,157000,160000,189000,215000,316000,278000,292000,254000,372000
CUST00999,8000,-100.0,2000,1000,1000,1000,1000,1000,1000,0,0,0,0,0
CUST01000,211000,-100.0,25000,37000,26000,26000,23000,25000,25000,24000,0,0,0,0
CUST01001,4304000,14.2,266000,258000,254000,239000,363000,306000,375000,342000,505000,476000,442000,478000
CUST01002,164000,12.5,12000,12000,15000,14000,13000,13000,12000,15000,13000,16000,12000,17000
CUST01003,17765000,8.0,1269000,1237000,1471000,1127000,1291000,1456000,1661000,1904000,1202000,1914000,1441000,1792000
CUST01004,572000,-38.1,56000,65000,59000,49000,64000,62000,39000,50000,45000,33000,50000,0
CUST01005,1313000,-26.8,103000,77000,85000,132000,100000,151000,136000,106000,142000,142000,139000,0
CUST01006,82000,-60.9,8000,8000,9000,7000,10000,8000,8000,8000,7000,9000,0,0
CUST01007,8000,-100.0,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0
CUST01008,636000,-22.5,45000,52000,45000,59000,63000,72000,71000,52000,46000,75000,56000,0
CUST01009,22000,0.0,7000,8000,7000,0,0,0,0,0,0,0,0,0
CUST01010,638000,-47.8,73000,51000,75000,46000,61000,52000,73000,49000,62000,58000,38000,0
CUST01011,77000,-52.2,6000,7000,8000,7000,8000,7000,9000,8000,6000,11000,0,0
CUST01012,788000,-30.5,52000,60000,70000,57000,78000,76000,63000,83000,87000,82000,80000,0
CUST01013,159000,-37.8,17000,17000,20000,15000,15000,15000,13000,11000,13000,12000,11000,0
CUST01014,330000,-100.0,38000,37000,36000,38000,31000,36000,34000,42000,38000,0,0,0
CUST01015,820000,-22.6,61000,80000,63000,62000,73000,80000,92000,89000,45000,82000,93000,0
CUST01016,2885000,-4.0,188000,231000,212000,344000,266000,188000,262000,252000,229000,282000,211000,220000
CUST01017,165000,-27.7,15000,13000,11000,14000,18000,13000,13000,16000,18000,17000,17000,0
CUST01018,221000,-100.0,25000,27000,31000,27000,23000,26000,25000,23000,14000,0,0,0
CUST01019,1964000,-6.5,132000,149000,154000,112000,143000,119000,169000,201000,227000,172000,198000,188000
CUST01020,970000,10.6,86000,71000,75000,76000,70000,74000,94000,63000,89000,109000,83000,80000
CUST01021,173000,-100.0,20000,26000,25000,25000,28000,29000,20000,0,0,0,0,0
CUST01022,51000,-100.0,9000,7000,5000,5000,6000,5000,5000,5000,4000,0,0,0
CUST01023,21000,0.0,9000,5000,7000,0,0,0,0,0,0,0,0,0
CUST01024,782000,-40.5,72000,75000,68000,71000,64000,70000,66000,83000,78000,67000,68000,0
CUST01025,1325000,9.4,103000,123000,118000,88000,112000,157000,116000,80000,102000,119000,114000,93000
CUST01026,693000,-29.5,59000,46000,62000,56000,60000,81000,57000,70000,66000,64000,72000,0
CUST01027,50000,-100.0,6000,7000,8000,6000,5000,5000,5000,4000,4000,0,0,0
CUST01028,189000,10.4,18000,18000,12000,16000,14000,10000,17000,17000,14000,18000,18000,17000
CUST01029,46000,-100.0,5000,6000,5000,7000,5000,5000,6000,7000,0,0,0,0
CUST01030,179000,-60.0,20000,14000,14000,17000,19000,25000,14000,21000,15000,20000,0,0
CUST01031,562000,-52.3,44000,53000,55000,47000,57000,49000,61000,63000,50000,39000,44000,0
CUST01032,98000,-100.0,19000,13000,10000,15000,13000,8000,11000,9000,0,0,0,0
CUST01033,1106000,-29.3,114000,109000,75000,124000,94000,95000,94000,103000,93000,64000,85000,56000
CUST01034,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
CUST01035,1822000,-11.4,146000,120000,167000,151000,139000,126000,149000,188000,179000,191000,122000,144000
CUST01036,931000,-71.3,116000,94000,104000,90000,77000,73000,109000,106000,78000,84000,0,0
CUST01037,464000,-20.5,30000,34000,35000,43000,43000,42000,36000,35000,61000,41000,64000,0
CUST01038,399000,-39.3,32000,34000,30000,34000,36000,37000,47000,42000,33000,32000,42000,0
CUST01039,1892000,51.3,79000,119000,146000,110000,185000,160000,164000,124000,147000,203000,234000,221000
CUST01040,9230000,12.3,466000,540000,523000,578000,726000,683000,924000,1034000,734000,923000,1136000,963000
CUST01041,7135000,15.1,420000,334000,583000,566000,566000,605000,566000,734000,588000,660000,659000,854000
CUST01042,392000,-42.0,31000,37000,39000,38000,41000,29000,47000,34000,31000,36000,29000,0
CUST01043,582000,-75.6,63000,42000,44000,66000,60000,52000,65000,77000,63000,50000,0,0
CUST01044,1000000,-1.5,68000,75000,71000,98000,78000,78000,89000,81000,98000,83000,86000,95000
CUST01045,2966000,12.3,260000,217000,265000,226000,238000,238000,221000,223000,273000,240000,305000,260000
CUST01046,173000,2.5,16000,18000,15000,15000,13000,15000,15000,14000,11000,15000,14000,12000
CUST01047,1519000,-39.7,147000,137000,104000,159000,142000,120000,145000,182000,116000,118000,149000,0
CUST01048,108000,-100.0,17000,15000,14000,13000,14000,13000,11000,11000,0,0,0,0
CUST01049,21000,-100.0,4000,4000,3000,2000,2000,3000,3000,0,0,0,0,0
CUST01050,468000,27.9,36000,37000,44000,44000,41000,29000,30000,40000,34000,46000,47000,40000
CUST01051,815000,-45.3,66000,86000,84000,69000,79000,72000,85000,78000,69000,64000,63000,0
CUST01052,1116000,14.5,67000,90000,76000,73000,82000,123000,85000,101000,96000,77000,83000,163000
CUST01053,1131000,-31.6,125000,129000,112000,95000,106000,79000,101000,67000,120000,106000,91000,0
CUST01054,745000,28.5,60000,60000,39000,59000,47000,55000,64000,63000,59000,67000,84000,88000
CUST01055,848000,-32.9,60000,79000,60000,74000,76000,88000,78000,86000,82000,83000,82000,0
CUST01056,1857000,-5.9,142000,146000,186000,138000,162000,157000,126000,198000,153000,172000,136000,141000
CUST01057,173000,-100.0,23000,32000,24000,33000,24000,21000,16000,0,0,0,0,0
CUST01058,646000,-43.5,67000,61000,81000,54000,67000,50000,57000,52000,61000,48000,48000,0
CUST01059,132000,3.3,12000,12000,12000,10000,13000,12000,8000,9000,13000,12000,9000,10000
CUST01060,332000,-100.0,35000,41000,41000,35000,33000,43000,31000,39000,34000,0,0,0
CUST01061,17000,-100.0,3000,3000,3000,2000,2000,2000,2000,0,0,0,0,0
CUST01062,141000,-45.9,18000,17000,11000,13000,13000,12000,12000,13000,12000,10000,10000,0
CUST01063,490000,-0.8,50000,43000,46000,34000,39000,43000,43000,42000,33000,68000,49000,0
CUST01064,621000,-2.4,55000,36000,57000,53000,46000,44000,65000,48000,54000,59000,49000,55000
CUST01065,175000,-61.7,22000,16000,21000,19000,15000,17000,12000,18000,17000,18000,0,0
CUST01066,7000,-100.0,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0
CUST01067,290000,-30.3,19000,19000,26000,29000,21000,25000,29000,31000,29000,28000,34000,0
CUST01068,957000,-32.6,82000,79000,78000,80000,93000,93000,89000,91000,90000,103000,79000,0
CUST01069,851000,7.6,55000,60000,63000,55000,77000,76000,64000,72000,88000,87000,75000,79000
CUST01070,1887000,11.2,166000,147000,133000,135000,158000,147000,163000,134000,177000,173000,158000,196000
CUST01071,9000,-100.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0
CUST01072,1295000,-31.5,109000,109000,109000,109000,89000,123000,148000,113000,123000,148000,115000,0
CUST01073,133000,-35.9,12000,9000,12000,12000,11000,13000,14000,12000,13000,12000,13000,0
CUST01074,35000,-100.0,6000,6000,5000,4000,4000,3000,3000,4000,0,0,0,0
CUST01075,44000,0.0,9000,8000,8000,6000,7000,6000,0,0,0,0,0,0
CUST01076,95000,0.0,8000,6000,8000,7000,8000,6000,8000,7000,11000,7000,9000,10000
CUST01077,962000,-10.1,79000,77000,93000,87000,71000,84000,77000,84000,87000,67000,73000,83000
CUST01078,237000,-37.9,24000,20000,20000,18000,22000,26000,21000,25000,20000,23000,18000,0
CUST01079,353000,-37.2,38000,31000,35000,39000,28000,29000,30000,38000,26000,28000,31000,0
CUST01080,1630000,-40.9,116000,129000,125000,135000,162000,158000,198000,145000,163000,153000,146000,0
CUST01081,661000,-62.8,58000,74000,66000,58000,73000,70000,68000,57000,66000,71000,0,0
CUST01082,7000,-100.0,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0
CUST01083,20000,-100.0,3000,2000,2000,2000,3000,2000,2000,2000,2000,0,0,0
CUST01084,34000,-100.0,6000,6000,5000,5000,5000,4000,3000,0,0,0,0,0
CUST01085,276000,-100.0,45000,55000,38000,38000,32000,38000,30000,0,0,0,0,0
CUST01086,22000,-33.4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0
CUST01087,50000,-33.3,5000,6000,5000,4000,5000,5000,4000,4000,4000,4000,4000,0
CUST01088,16000,-33.3,2000,2000,2000,2000,1000,2000,1000,1000,1000,2000,0,0
CUST01089,328000,-70.4,23000,26000,37000,34000,31000,37000,34000,38000,36000,32000,0,0
CUST01090,407000,-41.7,35000,35000,33000,40000,35000,39000,34000,35000,51000,28000,42000,0
CUST01091,363000,-49.0,37000,34000,42000,37000,30000,29000,32000,37000,33000,22000,30000,0
CUST01092,164000,-49.1,14000,13000,15000,16000,11000,15000,16000,21000,16000,12000,15000,0
CUST01093,576000,-39.8,32000,49000,55000,44000,57000,49000,72000,65000,44000,44000,65000,0
CUST01094,2002000,11.2,146000,149000,175000,132000,209000,158000,128000,195000,166000,183000,179000,182000
CUST01095,1776000,-9.9,149000,137000,210000,99000,177000,160000,184000,136000,124000,165000,235000,0
CUST01096,415000,-27.5,31000,38000,38000,32000,34000,35000,37000,47000,36000,39000,48000,0
CUST01097,213000,-72.1,24000,20000,19000,26000,20000,26000,18000,23000,20000,17000,0,0
CUST01098,31000,-100.0,5000,5000,6000,3000,5000,4000,3000,0,0,0,0,0
CUST01099,342000,-63.5,47000,48000,37000,37000,34000,23000,33000,24000,28000,31000,0,0
CUST01100,525000,-38.3,30000,44000,61000,51000,58000,53000,48000,44000,49000,39000,48000,0
CUST01101,5351000,-1.1,440000,404000,417000,366000,471000,485000,478000,511000,403000,445000,498000,433000
CUST01102,161000,-32.5,15000,14000,19000,16000,17000,13000,13000,12000,15000,14000,13000,0
CUST01103,17000,-100.0,3000,1000,2000,2000,2000,2000,1000,2000,2000,0,0,0
CUST01104,200000,-64.6,23000,25000,26000,26000,17000,18000,18000,19000,11000,17000,0,0
CUST01105,2292000,-1.1,104000,127000,211000,140000,209000,188000,222000,203000,235000,215000,218000,220000
CUST01106,105000,-100.0,15000,15000,20000,17000,15000,12000,11000,0,0,0,0,0
CUST01107,1389000,23.6,84000,66000,125000,76000,91000,93000,135000,116000,131000,146000,138000,188000
CUST01108,4599000,15.1,326000,342000,371000,407000,311000,457000,395000,335000,379000,432000,359000,485000
CUST01109,62000,0.0,12000,10000,12000,11000,8000,9000,0,0,0,0,0,0
CUST01110,277000,-31.2,26000,19000,27000,27000,25000,23000,27000,29000,21000,26000,27000,0
CUST01111,216000,9.4,18000,17000,17000,15000,18000,20000,23000,16000,14000,25000,20000,13000
CUST01112,339000,-41.0,33000,21000,28000,27000,34000,29000,38000,38000,29000,30000,32000,0
CUST01113,67000,20.0,5000,5000,6000,6000,7000,5000,4000,5000,6000,7000,6000,5000
CUST01114,163000,-100.0,24000,17000,23000,17000,19000,15000,15000,13000,20000,0,0,0
CUST01115,63000,0.0,13000,14000,14000,12000,10000,0,0,0,0,0,0,0
CUST01116,9022000,34.7,398000,414000,495000,685000,666000,766000,877000,716000,792000,819000,1227000,1167000
CUST01117,3364000,30.1,201000,216000,269000,223000,221000,262000,264000,286000,307000,365000,327000,423000
CUST01118,3000,0.0,1000,1000,1000,0,0,0,0,0,0,0,0,0
CUST01119,818000,-1.6,83000,80000,62000,54000,84000,72000,52000,70000,71000,66000,55000,69000
CUST01120,210000,-100.0,29000,19000,32000,24000,21000,21000,17000,27000,20000,0,0,0
CUST01121,695000,-3.8,71000,70000,69000,58000,53000,66000,58000,55000,44000,51000,100000,0
CUST01122,5014000,8.8,479000,406000,438000,378000,414000,316000,419000,342000,476000,420000,417000,509000
CUST01123,10000,0.0,4000,3000,3000,0,0,0,0,0,0,0,0,0
CUST01124,307000,-65.2,25000,33000,32000,33000,29000,31000,30000,31000,31000,32000,0,0
CUST01125,1903000,-32.1,170000,177000,155000,178000,183000,187000,185000,152000,171000,138000,207000,0
CUST01126,1454000,-2.6,112000,119000,117000,115000,94000,143000,132000,110000,140000,136000,116000,120000
CUST01127,264000,-59.7,26000,33000,31000,24000,27000,22000,27000,20000,25000,29000,0,0
CUST01128,143000,-2.6,11000,13000,10000,9000,13000,10000,13000,12000,14000,13000,15000,10000
CUST01129,574000,-32.7,46000,45000,55000,53000,59000,45000,53000,53000,56000,46000,63000,0
CUST01130,11000,0.0,3000,3000,3000,2000,0,0,0,0,0,0,0,0
CUST01131,49000,0.0,8000,9000,9000,7000,9000,7000,0,0,0,0,0,0
CUST01132,39000,0.0,4000,4000,4000,2000,4000,3000,3000,3000,3000,3000,3000,3000
CUST01133,4386000,18.0,333000,376000,315000,332000,277000,434000,308000,411000,345000,444000,393000,418000
CUST01134,59000,-100.0,10000,9000,6000,12000,9000,6000,7000,0,0,0,0,0
CUST01135,161000,-100.0,17000,18000,16000,19000,17000,20000,18000,17000,19000,0,0,0
CUST01136,1519000,-40.7,151000,136000,136000,135000,103000,127000,143000,142000,174000,140000,132000,0
CUST01137,136000,-61.5,16000,11000,14000,13000,13000,15000,12000,13000,14000,15000,0,0
CUST01138,302000,-36.8,27000,23000,22000,23000,26000,26000,29000,32000,34000,34000,26000,0
CUST01139,1404000,17.1,78000,82000,108000,137000,110000,103000,113000,111000,138000,129000,146000,149000
CUST01140,1240000,-35.8,131000,97000,135000,128000,99000,146000,101000,106000,100000,94000,103000,0
CUST01141,72000,-61.1,9000,8000,7000,8000,7000,8000,6000,7000,5000,7000,0,0
CUST01142,39000,-100.0,6000,5000,5000,4000,4000,4000,4000,4000,3000,0,0,0
CUST01143,32000,-75.0,5000,4000,4000,4000,3000,2000,3000,2000,3000,2000,0,0
CUST01144,153000,-100.0,28000,22000,23000,23000,20000,17000,20000,0,0,0,0,0
CUST01145,302000,-1.4,26000,31000,25000,27000,22000,26000,25000,24000,24000,26000,22000,24000
CUST01146,149000,2.9,13000,12000,13000,15000,12000,13000,13000,11000,11000,13000,12000,11000
CUST01147,16000,0.0,3000,3000,3000,3000,2000,2000,0,0,0,0,0,0
CUST01148,40000,0.0,9000,8000,6000,5000,7000,5000,0,0,0,0,0,0
CUST01149,104000,12.0,8000,9000,7000,8000,9000,10000,9000,8000,8000,7000,12000,9000
