customerId,sessionId
CUST01309,SESS0003228
CUST01309,SESS0003229
CUST01310,SESS0003230
CUST01310,SESS0003231
CUST01311,SESS0003232
CUST01313,SESS0003233
CUST01313,SESS0003234
CUST01313,SESS0003235
CUST01313,SESS0003236
CUST01314,SESS0003237
CUST01314,SESS0003238
CUST01314,SESS0003239
CUST01315,SESS0003240
CUST01315,SESS0003241
CUST01315,SESS0003242
CUST01315,SESS0003243
CUST01316,SESS0003244
CUST01317,SESS0003245
CUST01318,SESS0003246
CUST01318,SESS0003247
CUST01319,SESS0003248
CUST01321,SESS0003249
CUST01321,SESS0003250
CUST01321,SESS0003251
CUST01322,SESS0003252
CUST01322,SESS0003253
CUST01322,SESS0003254
CUST01323,SESS0003255
CUST01323,SESS0003256
CUST01323,SESS0003257
CUST01323,SESS0003258
CUST01323,SESS0003259
CUST01323,SESS0003260
CUST01324,SESS0003261
CUST01324,SESS0003262
CUST01325,SESS0003263
CUST01327,SESS0003264
CUST01327,SESS0003265
CUST01328,SESS0003266
CUST01328,SESS0003267
CUST01329,SESS0003268
CUST01329,SESS0003269
CUST01329,SESS0003270
CUST01329,SESS0003271
CUST01329,SESS0003272
CUST01329,SESS0003273
CUST01330,SESS0003274
CUST01330,SESS0003275
CUST01330,SESS0003276
CUST01331,SESS0003277
CUST01332,SESS0003278
CUST01332,SESS0003279
CUST01332,SESS0003280
CUST01333,SESS0003281
CUST01333,SESS0003282
CUST01333,SESS0003283
CUST01333,SESS0003284
CUST01333,SESS0003285
CUST01333,SESS0003286
CUST01335,SESS0003287
CUST01336,SESS0003288
CUST01336,SESS0003289
CUST01337,SESS0003290
CUST01337,SESS0003291
CUST01337,SESS0003292
CUST01337,SESS0003293
CUST01337,SESS0003294
CUST01338,SESS0003295
CUST01338,SESS0003296
CUST01340,SESS0003297
CUST01340,SESS0003298
CUST01340,SESS0003299
CUST01340,SESS0003300
CUST01341,SESS0003301
CUST01341,SESS0003302
CUST01341,SESS0003303
CUST01341,SESS0003304
CUST01341,SESS0003305
CUST01341,SESS0003306
CUST01342,SESS0003307
CUST01343,SESS0003308
CUST01343,SESS0003309
CUST01343,SESS0003310
CUST01343,SESS0003311
CUST01343,SESS0003312
CUST01344,SESS0003313
CUST01344,SESS0003314
CUST01344,SESS0003315
CUST01345,SESS0003316
CUST01345,SESS0003317
CUST01346,SESS0003318
CUST01347,SESS0003319
CUST01347,SESS0003320
CUST01347,SESS0003321
CUST01347,SESS0003322
CUST01347,SESS0003323
CUST01347,SESS0003324
CUST01348,SESS0003325
CUST01348,SESS0003326
CUST01348,SESS0003327
CUST01348,SESS0003328
CUST01349,SESS0003329
CUST01349,SESS0003330
CUST01349,SESS0003331
CUST01350,SESS0003332
CUST01350,SESS0003333
CUST01350,SESS0003334
CUST01350,SESS0003335
CUST01350,SESS0003336
CUST01350,SESS0003337
CUST01350,SESS0003338
CUST01351,SESS0003339
CUST01351,SESS0003340
CUST01353,SESS0003341
CUST01353,SESS0003342
CUST01354,SESS0003343
CUST01355,SESS0003344
CUST01355,SESS0003345
CUST01356,SESS0003346
CUST01356,SESS0003347
CUST01356,SESS0003348
CUST01356,SESS0003349
CUST01356,SESS0003350
CUST01357,SESS0003351
CUST01357,SESS0003352
CUST01357,SESS0003353
CUST01357,SESS0003354
CUST01357,SESS0003355
CUST01357,SESS0003356
CUST01357,SESS0003357
CUST01357,SESS0003358
CUST01358,SESS0003359
CUST01358,SESS0003360
CUST01358,SESS0003361
CUST01359,SESS0003362
CUST01360,SESS0003363
CUST01360,SESS0003364
CUST01360,SESS0003365
CUST01361,SESS0003366
CUST01361,SESS0003367
CUST01361,SESS0003368
CUST01363,SESS0003369
CUST01363,SESS0003370
CUST01364,SESS0003371
CUST01364,SESS0003372
CUST01364,SESS0003373
CUST01364,SESS0003374
CUST01364,SESS0003375
CUST01364,SESS0003376
CUST01364,SESS0003377
CUST01365,SESS0003378
CUST01365,SESS0003379
CUST01365,SESS0003380
CUST01366,SESS0003381
CUST01367,SESS0003382
CUST01367,SESS0003383
CUST01367,SESS0003384
CUST01367,SESS0003385
CUST01368,SESS0003386
CUST01368,SESS0003387
CUST01368,SESS0003388
CUST01368,SESS0003389
CUST01368,SESS0003390
CUST01368,SESS0003391
CUST01369,SESS0003392
CUST01369,SESS0003393
CUST01369,SESS0003394
CUST01370,SESS0003395
CUST01370,SESS0003396
CUST01371,SESS0003397
CUST01371,SESS0003398
CUST01371,SESS0003399
CUST01371,SESS0003400
CUST01371,SESS0003401
CUST01371,SESS0003402
CUST01371,SESS0003403
CUST01373,SESS0003404
CUST01373,SESS0003405
CUST01373,SESS0003406
CUST01375,SESS0003407
CUST01376,SESS0003408
CUST01376,SESS0003409
CUST01376,SESS0003410
CUST01376,SESS0003411
CUST01376,SESS0003412
CUST01377,SESS0003413
CUST01380,SESS0003414
CUST01380,SESS0003415
CUST01380,SESS0003416
CUST01381,SESS0003417
CUST01382,SESS0003418
CUST01382,SESS0003419
CUST01382,SESS0003420
CUST01382,SESS0003421
CUST01382,SESS0003422
CUST01383,SESS0003423
CUST01383,SESS0003424
CUST01383,SESS0003425
CUST01383,SESS0003426
CUST01383,SESS0003427
CUST01384,SESS0003428
CUST01384,SESS0003429
CUST01386,SESS0003430
CUST01386,SESS0003431
CUST01386,SESS0003432
CUST01386,SESS0003433
CUST01386,SESS0003434
CUST01386,SESS0003435
CUST01386,SESS0003436
CUST01388,SESS0003437
CUST01388,SESS0003438
CUST01388,SESS0003439
CUST01390,SESS0003440
CUST01390,SESS0003441
CUST01390,SESS0003442
CUST01390,SESS0003443
CUST01390,SESS0003444
CUST01390,SESS0003445
CUST01392,SESS0003446
CUST01393,SESS0003447
CUST01393,SESS0003448
CUST01393,SESS0003449
CUST01393,SESS0003450
CUST01393,SESS0003451
CUST01393,SESS0003452
CUST01394,SESS0003453
CUST01394,SESS0003454
CUST01394,SESS0003455
CUST01394,SESS0003456
CUST01394,SESS0003457
CUST01394,SESS0003458
CUST01394,SESS0003459
CUST01394,SESS0003460
CUST01394,SESS0003461
CUST01394,SESS0003462
CUST01395,SESS0003463
CUST01397,SESS0003464
CUST01397,SESS0003465
CUST01397,SESS0003466
CUST01397,SESS0003467
CUST01398,SESS0003468
CUST01400,SESS0003469
CUST01400,SESS0003470
CUST01400,SESS0003471
CUST01400,SESS0003472
CUST01400,SESS0003473
CUST01401,SESS0003474
CUST01402,SESS0003475
CUST01402,SESS0003476
CUST01402,SESS0003477
CUST01402,SESS0003478
CUST01404,SESS0003479
CUST01405,SESS0003480
CUST01406,SESS0003481
CUST01406,SESS0003482
CUST01407,SESS0003483
CUST01408,SESS0003484
CUST01408,SESS0003485
CUST01408,SESS0003486
CUST01409,SESS0003487
CUST01411,SESS0003488
CUST01411,SESS0003489
CUST01411,SESS0003490
CUST01412,SESS0003491
CUST01414,SESS0003492
CUST01415,SESS0003493
CUST01415,SESS0003494
CUST01415,SESS0003495
CUST01415,SESS0003496
CUST01415,SESS0003497
CUST01415,SESS0003498
CUST01415,SESS0003499
CUST01415,SESS0003500
CUST01416,SESS0003501
CUST01417,SESS0003502
CUST01417,SESS0003503
CUST01417,SESS0003504
CUST01417,SESS0003505
CUST01417,SESS0003506
CUST01417,SESS0003507
CUST01417,SESS0003508
CUST01418,SESS0003509
CUST01418,SESS0003510
CUST01420,SESS0003511
CUST01421,SESS0003512
CUST01421,SESS0003513
CUST01422,SESS0003514
CUST01422,SESS0003515
CUST01423,SESS0003516
CUST01423,SESS0003517
CUST01423,SESS0003518
CUST01423,SESS0003519
CUST01423,SESS0003520
CUST01424,SESS0003521
CUST01424,SESS0003522
CUST01424,SESS0003523
CUST01425,SESS0003524
CUST01425,SESS0003525
CUST01425,SESS0003526
CUST01425,SESS0003527
CUST01426,SESS0003528
CUST01426,SESS0003529
CUST01426,SESS0003530
CUST01426,SESS0003531
CUST01427,SESS0003532
CUST01427,SESS0003533
CUST01427,SESS0003534
CUST01427,SESS0003535
CUST01427,SESS0003536
CUST01428,SESS0003537
CUST01428,SESS0003538
CUST01428,SESS0003539
CUST01428,SESS0003540
CUST01430,SESS0003541
CUST01432,SESS0003542
CUST01432,SESS0003543
CUST01432,SESS0003544
CUST01433,SESS0003545
CUST01434,SESS0003546
CUST01434,SESS0003547
CUST01434,SESS0003548
CUST01435,SESS0003549
CUST01436,SESS0003550
CUST01437,SESS0003551
CUST01438,SESS0003552
CUST01438,SESS0003553
CUST01439,SESS0003554
CUST01440,SESS0003555
CUST01441,SESS0003556
CUST01441,SESS0003557
CUST01442,SESS0003558
CUST01442,SESS0003559
CUST01442,SESS0003560
CUST01442,SESS0003561
CUST01443,SESS0003562
CUST01443,SESS0003563
CUST01443,SESS0003564
CUST01443,SESS0003565
CUST01443,SESS0003566
CUST01443,SESS0003567
CUST01444,SESS0003568
CUST01444,SESS0003569
CUST01444,SESS0003570
CUST01444,SESS0003571
CUST01445,SESS0003572
CUST01446,SESS0003573
CUST01446,SESS0003574
CUST01447,SESS0003575
CUST01449,SESS0003576
CUST01449,SESS0003577
CUST01449,SESS0003578
CUST01449,SESS0003579
CUST01449,SESS0003580
CUST01451,SESS0003581
CUST01452,SESS0003582
CUST01453,SESS0003583
CUST01453,SESS0003584
CUST01455,SESS0003585
CUST01456,SESS0003586
CUST01456,SESS0003587
CUST01456,SESS0003588
CUST01456,SESS0003589
CUST01456,SESS0003590
CUST01457,SESS0003591
CUST01457,SESS0003592
CUST01458,SESS0003593
CUST01458,SESS0003594
CUST01458,SESS0003595
CUST01458,SESS0003596
CUST01458,SESS0003597
CUST01459,SESS0003598
CUST01459,SESS0003599
CUST01459,SESS0003600
CUST01460,SESS0003601
CUST01460,SESS0003602
CUST01460,SESS0003603
CUST01461,SESS0003604
CUST01461,SESS0003605
CUST01462,SESS0003606
CUST01463,SESS0003607
CUST01463,SESS0003608
CUST01463,SESS0003609
CUST01463,SESS0003610
CUST01464,SESS0003611
CUST01464,SESS0003612
CUST01464,SESS0003613
CUST01464,SESS0003614
CUST01464,SESS0003615
CUST01465,SESS0003616
CUST01465,SESS0003617
CUST01465,SESS0003618
CUST01466,SESS0003619
CUST01467,SESS0003620
CUST01467,SESS0003621
CUST01467,SESS0003622
CUST01467,SESS0003623
CUST01467,SESS0003624
CUST01468,SESS0003625
CUST01468,SESS0003626
CUST01468,SESS0003627
CUST01468,SESS0003628
CUST01469,SESS0003629
CUST01470,SESS0003630
CUST01470,SESS0003631
CUST01470,SESS0003632
CUST01470,SESS0003633
CUST01470,SESS0003634
CUST01470,SESS0003635
CUST01470,SESS0003636
CUST01470,SESS0003637
CUST01472,SESS0003638
CUST01472,SESS0003639
CUST01473,SESS0003640
CUST01473,SESS0003641
CUST01473,SESS0003642
CUST01473,SESS0003643
CUST01473,SESS0003644
CUST01473,SESS0003645
CUST01474,SESS0003646
CUST01474,SESS0003647
CUST01474,SESS0003648
CUST01474,SESS0003649
CUST01474,SESS0003650
CUST01474,SESS0003651
CUST01475,SESS0003652
CUST01475,SESS0003653
CUST01476,SESS0003654
CUST01476,SESS0003655
CUST01479,SESS0003656
CUST01479,SESS0003657
CUST01479,SESS0003658
CUST01480,SESS0003659
CUST01480,SESS0003660
CUST01481,SESS0003661
CUST01482,SESS0003662
CUST01482,SESS0003663
CUST01482,SESS0003664
CUST01483,SESS0003665
CUST01483,SESS0003666
CUST01483,SESS0003667
CUST01483,SESS0003668
CUST01484,SESS0003669
CUST01484,SESS0003670
CUST01484,SESS0003671
CUST01485,SESS0003672
CUST01485,SESS0003673
CUST01486,SESS0003674
CUST01486,SESS0003675
CUST01486,SESS0003676
CUST01486,SESS0003677
CUST01486,SESS0003678
CUST01486,SESS0003679
CUST01486,SESS0003680
CUST01486,SESS0003681
CUST01486,SESS0003682
CUST01486,SESS0003683
CUST01487,SESS0003684
CUST01488,SESS0003685
CUST01488,SESS0003686
CUST01488,SESS0003687
CUST01490,SESS0003688
CUST01491,SESS0003689
CUST01491,SESS0003690
CUST01491,SESS0003691
CUST01491,SESS0003692
CUST01492,SESS0003693
CUST01493,SESS0003694
CUST01495,SESS0003695
CUST01495,SESS0003696
CUST01495,SESS0003697
CUST01495,SESS0003698
CUST01495,SESS0003699
CUST01496,SESS0003700
CUST01497,SESS0003701
CUST01498,SESS0003702
CUST01498,SESS0003703
CUST01498,SESS0003704
CUST01498,SESS0003705
CUST01498,SESS0003706
CUST01498,SESS0003707
CUST01499,SESS0003708
CUST01499,SESS0003709
CUST01499,SESS0003710
CUST01499,SESS0003711
CUST01500,SESS0003712
CUST01501,SESS0003713
CUST01501,SESS0003714
CUST01501,SESS0003715
CUST01502,SESS0003716
CUST01502,SESS0003717
CUST01503,SESS0003718
CUST01503,SESS0003719
CUST01504,SESS0003720
CUST01504,SESS0003721
CUST01504,SESS0003722
CUST01506,SESS0003723
CUST01506,SESS0003724
CUST01507,SESS0003725
CUST01508,SESS0003726
CUST01508,SESS0003727
CUST01508,SESS0003728
CUST01510,SESS0003729
CUST01511,SESS0003730
CUST01511,SESS0003731
CUST01511,SESS0003732
CUST01511,SESS0003733
CUST01513,SESS0003734
CUST01517,SESS0003735
CUST01517,SESS0003736
CUST01518,SESS0003737
CUST01519,SESS0003738
CUST01519,SESS0003739
CUST01519,SESS0003740
CUST01519,SESS0003741
CUST01519,SESS0003742
CUST01520,SESS0003743
CUST01520,SESS0003744
CUST01520,SESS0003745
CUST01521,SESS0003746
CUST01521,SESS0003747
CUST01521,SESS0003748
CUST01524,SESS0003749
CUST01524,SESS0003750
CUST01524,SESS0003751
CUST01525,SESS0003752
CUST01525,SESS0003753
CUST01526,SESS0003754
CUST01526,SESS0003755
CUST01527,SESS0003756
CUST01527,SESS0003757
CUST01528,SESS0003758
CUST01528,SESS0003759
CUST01528,SESS0003760
CUST01528,SESS0003761
CUST01529,SESS0003762
CUST01529,SESS0003763
CUST01529,SESS0003764
CUST01529,SESS0003765
CUST01529,SESS0003766
CUST01529,SESS0003767
CUST01529,SESS0003768
CUST01529,SESS0003769
CUST01529,SESS0003770
CUST01529,SESS0003771
CUST01529,SESS0003772
CUST01529,SESS0003773
CUST01529,SESS0003774
CUST01529,SESS0003775
CUST01529,SESS0003776
CUST01529,SESS0003777
CUST01529,SESS0003778
CUST01529,SESS0003779
CUST01530,SESS0003780
CUST01531,SESS0003781
CUST01531,SESS0003782
CUST01531,SESS0003783
CUST01531,SESS0003784
CUST01531,SESS0003785
CUST01532,SESS0003786
CUST01532,SESS0003787
CUST01532,SESS0003788
CUST01532,SESS0003789
CUST01532,SESS0003790
CUST01532,SESS0003791
CUST01532,SESS0003792
CUST01532,SESS0003793
CUST01533,SESS0003794
CUST01533,SESS0003795
CUST01533,SESS0003796
CUST01535,SESS0003797
CUST01535,SESS0003798
CUST01535,SESS0003799
CUST01535,SESS0003800
CUST01535,SESS0003801
CUST01535,SESS0003802
CUST01536,SESS0003803
CUST01536,SESS0003804
CUST01536,SESS0003805
CUST01540,SESS0003806
CUST01540,SESS0003807
CUST01541,SESS0003808
CUST01541,SESS0003809
CUST01542,SESS0003810
CUST01542,SESS0003811
CUST01542,SESS0003812
CUST01543,SESS0003813
CUST01543,SESS0003814
CUST01544,SESS0003815
CUST01544,SESS0003816
CUST01545,SESS0003817
CUST01545,SESS0003818
CUST01546,SESS0003819
CUST01546,SESS0003820
CUST01546,SESS0003821
CUST01547,SESS0003822
CUST01547,SESS0003823
CUST01547,SESS0003824
CUST01547,SESS0003825
CUST01547,SESS0003826
CUST01547,SESS0003827
CUST01547,SESS0003828
CUST01547,SESS0003829
CUST01547,SESS0003830
CUST01547,SESS0003831
CUST01549,SESS0003832
CUST01549,SESS0003833
CUST01549,SESS0003834
CUST01549,SESS0003835
CUST01550,SESS0003836
CUST01551,SESS0003837
CUST01551,SESS0003838
CUST01551,SESS0003839
CUST01551,SESS0003840
CUST01551,SESS0003841
CUST01551,SESS0003842
CUST01551,SESS0003843
CUST01551,SESS0003844
CUST01551,SESS0003845
CUST01552,SESS0003846
CUST01552,SESS0003847
CUST01553,SESS0003848
CUST01553,SESS0003849
CUST01554,SESS0003850
CUST01554,SESS0003851
CUST01555,SESS0003852
CUST01555,SESS0003853
CUST01557,SESS0003854
CUST01557,SESS0003855
CUST01558,SESS0003856
CUST01558,SESS0003857
CUST01558,SESS0003858
CUST01559,SESS0003859
CUST01559,SESS0003860
CUST01560,SESS0003861
CUST01560,SESS0003862
CUST01562,SESS0003863
CUST01564,SESS0003864
CUST01566,SESS0003865
CUST01567,SESS0003866
CUST01567,SESS0003867
CUST01567,SESS0003868
CUST01567,SESS0003869
CUST01567,SESS0003870
CUST01567,SESS0003871
CUST01568,SESS0003872
CUST01568,SESS0003873
CUST01569,SESS0003874
CUST01569,SESS0003875
CUST01571,SESS0003876
CUST01571,SESS0003877
CUST01571,SESS0003878
CUST01571,SESS0003879
CUST01571,SESS0003880
CUST01572,SESS0003881
CUST01573,SESS0003882
CUST01573,SESS0003883
CUST01574,SESS0003884
CUST01576,SESS0003885
CUST01576,SESS0003886
CUST01578,SESS0003887
CUST01579,SESS0003888
CUST01581,SESS0003889
CUST01582,SESS0003890
CUST01582,SESS0003891
CUST01582,SESS0003892
CUST01582,SESS0003893
CUST01582,SESS0003894
CUST01582,SESS0003895
CUST01582,SESS0003896
CUST01583,SESS0003897
CUST01584,SESS0003898
CUST01584,SESS0003899
CUST01584,SESS0003900
CUST01585,SESS0003901
CUST01585,SESS0003902
CUST01587,SESS0003903
CUST01587,SESS0003904
CUST01588,SESS0003905
CUST01588,SESS0003906
CUST01588,SESS0003907
CUST01588,SESS0003908
CUST01588,SESS0003909
CUST01589,SESS0003910
CUST01589,SESS0003911
CUST01589,SESS0003912
CUST01589,SESS0003913
CUST01589,SESS0003914
CUST01590,SESS0003915
CUST01590,SESS0003916
CUST01591,SESS0003917
CUST01592,SESS0003918
CUST01592,SESS0003919
CUST01592,SESS0003920
CUST01592,SESS0003921
CUST01592,SESS0003922
CUST01592,SESS0003923
CUST01595,SESS0003924
CUST01596,SESS0003925
CUST01597,SESS0003926
CUST01597,SESS0003927
CUST01597,SESS0003928
CUST01598,SESS0003929
CUST01600,SESS0003930
CUST01601,SESS0003931
CUST01602,SESS0003932
CUST01602,SESS0003933
CUST01602,SESS0003934
CUST01602,SESS0003935
CUST01602,SESS0003936
CUST01604,SESS0003937
CUST01605,SESS0003938
CUST01605,SESS0003939
CUST01606,SESS0003940
CUST01606,SESS0003941
CUST01606,SESS0003942
CUST01607,SESS0003943
CUST01608,SESS0003944
CUST01608,SESS0003945
CUST01608,SESS0003946
CUST01608,SESS0003947
CUST01610,SESS0003948
CUST01611,SESS0003949
CUST01611,SESS0003950
CUST01611,SESS0003951
CUST01612,SESS0003952
CUST01612,SESS0003953
CUST01613,SESS0003954
CUST01614,SESS0003955
CUST01614,SESS0003956
CUST01614,SESS0003957
CUST01614,SESS0003958
CUST01615,SESS0003959
CUST01616,SESS0003960
CUST01616,SESS0003961
CUST01616,SESS0003962
CUST01617,SESS0003963
CUST01617,SESS0003964
CUST01617,SESS0003965
CUST01617,SESS0003966
CUST01617,SESS0003967
CUST01617,SESS0003968
CUST01617,SESS0003969
CUST01617,SESS0003970
CUST01618,SESS0003971
CUST01618,SESS0003972
CUST01618,SESS0003973
CUST01618,SESS0003974
CUST01620,SESS0003975
CUST01620,SESS0003976
CUST01620,SESS0003977
CUST01620,SESS0003978
CUST01620,SESS0003979
CUST01620,SESS0003980
CUST01620,SESS0003981
CUST01621,SESS0003982
CUST01621,SESS0003983
CUST01622,SESS0003984
CUST01622,SESS0003985
CUST01622,SESS0003986
CUST01622,SESS0003987
CUST01624,SESS0003988
CUST01624,SESS0003989
CUST01624,SESS0003990
CUST01624,SESS0003991
CUST01624,SESS0003992
CUST01624,SESS0003993
CUST01624,SESS0003994
CUST01625,SESS0003995
CUST01626,SESS0003996
CUST01627,SESS0003997
CUST01627,SESS0003998
CUST01627,SESS0003999
CUST01627,SESS0004000
CUST01627,SESS0004001
CUST01627,SESS0004002
CUST01627,SESS0004003
CUST01627,SESS0004004
CUST01628,SESS0004005
CUST01628,SESS0004006
CUST01628,SESS0004007
CUST01628,SESS0004008
CUST01628,SESS0004009
CUST01629,SESS0004010
CUST01630,SESS0004011
CUST01630,SESS0004012
CUST01630,SESS0004013
CUST01630,SESS0004014
CUST01631,SESS0004015
CUST01631,SESS0004016
CUST01631,SESS0004017
CUST01631,SESS0004018
CUST01633,SESS0004019
CUST01633,SESS0004020
CUST01633,SESS0004021
CUST01634,SESS0004022
CUST01634,SESS0004023
CUST01634,SESS0004024
CUST01634,SESS0004025
CUST01635,SESS0004026
CUST01636,SESS0004027
CUST01637,SESS0004028
CUST01637,SESS0004029
CUST01639,SESS0004030
CUST01639,SESS0004031
CUST01640,SESS0004032
CUST01641,SESS0004033
CUST01641,SESS0004034
CUST01642,SESS0004035
CUST01642,SESS0004036
CUST01642,SESS0004037
CUST01642,SESS0004038
CUST01642,SESS0004039
CUST01643,SESS0004040
CUST01643,SESS0004041
CUST01644,SESS0004042
CUST01644,SESS0004043
CUST01644,SESS0004044
CUST01644,SESS0004045
CUST01645,SESS0004046
CUST01645,SESS0004047
CUST01645,SESS0004048
CUST01645,SESS0004049
CUST01646,SESS0004050
CUST01646,SESS0004051
CUST01647,SESS0004052
CUST01647,SESS0004053
CUST01647,SESS0004054
CUST01647,SESS0004055
CUST01647,SESS0004056
CUST01649,SESS0004057
CUST01650,SESS0004058
CUST01651,SESS0004059
CUST01651,SESS0004060
CUST01651,SESS0004061
CUST01651,SESS0004062
CUST01651,SESS0004063
CUST01653,SESS0004064
CUST01653,SESS0004065
CUST01654,SESS0004066
CUST01654,SESS0004067
CUST01654,SESS0004068
CUST01654,SESS0004069
CUST01654,SESS0004070
CUST01656,SESS0004071
CUST01656,SESS0004072
CUST01657,SESS0004073
CUST01657,SESS0004074
CUST01657,SESS0004075
CUST01657,SESS0004076
CUST01660,SESS0004077
CUST01660,SESS0004078
CUST01660,SESS0004079
CUST01660,SESS0004080
CUST01660,SESS0004081
CUST01660,SESS0004082
CUST01661,SESS0004083
CUST01661,SESS0004084
CUST01661,SESS0004085
CUST01661,SESS0004086
CUST01662,SESS0004087
CUST01662,SESS0004088
CUST01662,SESS0004089
CUST01662,SESS0004090
CUST01662,SESS0004091
CUST01664,SESS0004092
CUST01665,SESS0004093
CUST01666,SESS0004094
CUST01668,SESS0004095
CUST01668,SESS0004096
CUST01669,SESS0004097
CUST01669,SESS0004098
CUST01669,SESS0004099
CUST01669,SESS0004100
CUST01669,SESS0004101
CUST01670,SESS0004102
CUST01670,SESS0004103
CUST01670,SESS0004104
CUST01671,SESS0004105
CUST01671,SESS0004106
CUST01672,SESS0004107
CUST01673,SESS0004108
CUST01673,SESS0004109
CUST01674,SESS0004110
CUST01674,SESS0004111
CUST01674,SESS0004112
CUST01674,SESS0004113
CUST01677,SESS0004114
CUST01677,SESS0004115
CUST01677,SESS0004116
CUST01678,SESS0004117
CUST01678,SESS0004118
CUST01678,SESS0004119
CUST01680,SESS0004120
CUST01680,SESS0004121
CUST01680,SESS0004122
CUST01681,SESS0004123
CUST01681,SESS0004124
CUST01681,SESS0004125
CUST01681,SESS0004126
CUST01682,SESS0004127
CUST01683,SESS0004128
CUST01684,SESS0004129
CUST01684,SESS0004130
CUST01684,SESS0004131
CUST01684,SESS0004132
CUST01684,SESS0004133
CUST01684,SESS0004134
CUST01685,SESS0004135
CUST01686,SESS0004136
CUST01686,SESS0004137
CUST01686,SESS0004138
CUST01686,SESS0004139
CUST01687,SESS0004140
CUST01687,SESS0004141
CUST01688,SESS0004142
CUST01688,SESS0004143
CUST01689,SESS0004144
CUST01689,SESS0004145
CUST01689,SESS0004146
CUST01690,SESS0004147
CUST01690,SESS0004148
CUST01690,SESS0004149
CUST01691,SESS0004150
CUST01692,SESS0004151
CUST01692,SESS0004152
CUST01692,SESS0004153
CUST01692,SESS0004154
CUST01693,SESS0004155
CUST01695,SESS0004156
CUST01695,SESS0004157
CUST01695,SESS0004158
CUST01695,SESS0004159
CUST01695,SESS0004160
CUST01695,SESS0004161
CUST01696,SESS0004162
CUST01697,SESS0004163
CUST01697,SESS0004164
CUST01698,SESS0004165
CUST01699,SESS0004166
CUST01699,SESS0004167
CUST01700,SESS0004168
CUST01703,SESS0004169
CUST01703,SESS0004170
CUST01703,SESS0004171
CUST01703,SESS0004172
CUST01704,SESS0004173
CUST01704,SESS0004174
CUST01704,SESS0004175
CUST01704,SESS0004176
CUST01706,SESS0004177
CUST01707,SESS0004178
CUST01707,SESS0004179
CUST01707,SESS0004180
CUST01707,SESS0004181
CUST01707,SESS0004182
CUST01708,SESS0004183
CUST01709,SESS0004184
CUST01709,SESS0004185
CUST01710,SESS0004186
CUST01710,SESS0004187
CUST01712,SESS0004188
CUST01712,SESS0004189
CUST01713,SESS0004190
CUST01713,SESS0004191
CUST01714,SESS0004192
CUST01714,SESS0004193
CUST01715,SESS0004194
CUST01715,SESS0004195
CUST01715,SESS0004196
CUST01715,SESS0004197
CUST01715,SESS0004198
CUST01715,SESS0004199
CUST01715,SESS0004200
CUST01715,SESS0004201
CUST01716,SESS0004202
CUST01716,SESS0004203
CUST01717,SESS0004204
CUST01717,SESS0004205
CUST01717,SESS0004206
CUST01718,SESS0004207
CUST01718,SESS0004208
CUST01718,SESS0004209
CUST01721,SESS0004210
CUST01721,SESS0004211
CUST01721,SESS0004212
CUST01721,SESS0004213
CUST01721,SESS0004214
CUST01721,SESS0004215
CUST01721,SESS0004216
CUST01722,SESS0004217
CUST01723,SESS0004218
CUST01724,SESS0004219
CUST01725,SESS0004220
CUST01725,SESS0004221
CUST01726,SESS0004222
CUST01726,SESS0004223
CUST01726,SESS0004224
CUST01726,SESS0004225
CUST01726,SESS0004226
CUST01726,SESS0004227
CUST01727,SESS0004228
CUST01727,SESS0004229
CUST01729,SESS0004230
CUST01729,SESS0004231
CUST01729,SESS0004232
CUST01729,SESS0004233
CUST01729,SESS0004234
CUST01730,SESS0004235
CUST01730,SESS0004236
CUST01730,SESS0004237
CUST01730,SESS0004238
CUST01732,SESS0004239
CUST01732,SESS0004240
CUST01732,SESS0004241
CUST01732,SESS0004242
CUST01732,SESS0004243
CUST01732,SESS0004244
CUST01732,SESS0004245
CUST01732,SESS0004246
CUST01733,SESS0004247
CUST01733,SESS0004248
CUST01733,SESS0004249
CUST01734,SESS0004250
CUST01734,SESS0004251
CUST01734,SESS0004252
CUST01734,SESS0004253
CUST01735,SESS0004254
CUST01735,SESS0004255
CUST01735,SESS0004256
CUST01737,SESS0004257
CUST01738,SESS0004258
CUST01738,SESS0004259
CUST01738,SESS0004260
CUST01741,SESS0004261
CUST01741,SESS0004262
CUST01742,SESS0004263
CUST01743,SESS0004264
CUST01743,SESS0004265
CUST01743,SESS0004266
CUST01744,SESS0004267
CUST01745,SESS0004268
CUST01745,SESS0004269
CUST01746,SESS0004270
CUST01746,SESS0004271
CUST01746,SESS0004272
CUST01746,SESS0004273
CUST01746,SESS0004274
CUST01747,SESS0004275
CUST01747,SESS0004276
CUST01748,SESS0004277
CUST01748,SESS0004278
CUST01749,SESS0004279
CUST01750,SESS0004280
CUST01750,SESS0004281
CUST01750,SESS0004282
CUST01751,SESS0004283
CUST01751,SESS0004284
CUST01751,SESS0004285
CUST01752,SESS0004286
CUST01752,SESS0004287
CUST01752,SESS0004288
CUST01753,SESS0004289
CUST01756,SESS0004290
CUST01756,SESS0004291
CUST01756,SESS0004292
CUST01757,SESS0004293
CUST01757,SESS0004294
CUST01757,SESS0004295
CUST01757,SESS0004296
CUST01757,SESS0004297
CUST01757,SESS0004298
CUST01758,SESS0004299
CUST01759,SESS0004300
CUST01759,SESS0004301
CUST01759,SESS0004302
CUST01760,SESS0004303
